web-scraper-order,web-scraper-start-url,news_item,news_item-href,title,description,images-src,topic,date
"1728756157-439","https://mzamin.com/category.php?cat=4","ভেনেজুয়েলায় হোঁচট খেয়ে ক্ষুব্ধ মেসিরা","https://mzamin.com/news.php?news=131252","","","uploads/news/main/131252_vene.webp","",""
"1728756157-440","https://mzamin.com/category.php?cat=4","ভেনেজুয়েলায় হোঁচট খেয়ে ক্ষুব্ধ মেসিরা","https://mzamin.com/news.php?news=131252","","","","খেলা",""
"1728756159-441","https://mzamin.com/category.php?cat=4","ছোট পর্দায় আজকের খেলা","https://mzamin.com/news.php?news=131257","ছোট পর্দায় আজকের খেলা","","","",""
"1728756159-442","https://mzamin.com/category.php?cat=4","ছোট পর্দায় আজকের খেলা","https://mzamin.com/news.php?news=131257","","বাংলাদেশ-ভারত ৩য় টি-টোয়েন্টি
হায়দরাবাদ, সন্ধ্যা ৭:৩০
(টি স্পোর্টস)
নারী টি-টোয়েন্টি বিশ্বকাপ
নিউজিল্যান্ড-শ্রীলঙ্কা বিকাল ৪টা
বাংলাদেশ-দ. আফ্রিকা রাত ৮টা
(নাগরিক টিভি)
উয়েফা নেশন্স লীগ
লুথিয়ানিয়া-কসোভো সন্ধ্যা ৭টা
বুলগেরিয়া-লুক্সেমবার্গ রাত ১০টা
ক্রোয়েশিয়া-স্কটল্যান্ড রাত ১০টা
পোল্যান্ড-পতুর্গাল রাত ১২:৪৫
সার্বিয়া-সুইজারল্যান্ড রাত ১২:৪৫
স্পেন-ডেনমার্ক রাত ১২:৪৫
বেলারুশ-নর্দান আয়ারল্যান্ড রাত ১২:৪৫
(সনি টেন ১,২,৩,৫)
ফিফা বিশ্বকাপ বাছাই
পেরু-উরুগুয়ে সকাল ৭:৩০
(বিইন স্পোর্টস)","","",""
"1728756159-443","https://mzamin.com/category.php?cat=4","ছোট পর্দায় আজকের খেলা","https://mzamin.com/news.php?news=131257","","","","খেলা",""
"1728756162-444","https://mzamin.com/category.php?cat=4","ইতালিতে হার এড়িয়ে যা বললেন বেলজিয়ামের কোচ","https://mzamin.com/news.php?news=131258","ইতালিতে হার এড়িয়ে যা বললেন বেলজিয়ামের কোচ","","","",""
"1728756162-445","https://mzamin.com/category.php?cat=4","ইতালিতে হার এড়িয়ে যা বললেন বেলজিয়ামের কোচ","https://mzamin.com/news.php?news=131258","","ম্যাচের ২৪ মিনিটের মধ্যে ২-০ গোলে পিছিয়ে পড়েছিল বেলজিয়াম। পরে লাল কার্ডের খাঁড়ায় ১০ জনের দলে পরিণত হলো ইতালি। আর শেষ পর্যন্ত ড্র করে মাঠ ছাড়তে পেরে কোচ দমিনিকো তেদেস্কো বললেন, ভাগ্য তাদের সঙ্গে ছিল। নেশন্স লীগে বৃহস্পতিবার ইতালি ও বেলজিয়ামের রোমাঞ্চ ছড়ানো ম্যাচটি শেষ হয় ২-২ সমতায়। রোমের স্তাদিও অলিম্পিকোয় আন্দ্রেয়া কাম্বিয়াসো স্বাগতিকদের এগিয়ে নেওয়ার পর ব্যবধান দ্বিগুণ করেন মাতেও রেতেগি।
শুরুতেই জোড়া গোল হজমের ধাক্কায় এলোমেলো হয়ে পড়ে বেলজিয়াম। ভেস্তে যায় তাদের সব পরিকল্পনা। প্রথমার্ধের শেষ দিকে ইতালির লরেন্সো পেল্লেগ্রিনি লাল কার্ড দেখলে ঘুরে যায় ম্যাচের মোড়। ওই ফ্রি কিকে সতীর্থের পা ঘুরে বল পেয়ে ব্যবধান কমান ক্লাব ব্রুজের ডিফেন্ডার মাক্সিম দি কাওপার। ১০ জনের দল নিয়ে দ্বিতীয়ার্ধে তেমন লড়াই করতে পারেনি ইতালি। বাগে পেয়ে প্রতিপক্ষকে চেপে ধরে বেলজিয়ামও। তাতে ৬১তম মিনিটে সমতা ফেরায় তারা। কর্নারের পর সতীর্থের হেডে বাড়ানো বল গোলমুখে পেয়ে ভলিতে গোলটি করেন আর্সেনাল ফরোয়ার্ড লেয়ান্দ্রো ত্রোসার।
ম্যাচ শেষে ড্র নিয়ে ফেরার স্বস্তি ফুটে ওঠে বেলজিয়াম কোচ তেদেস্কোর কণ্ঠে। তিনি বলেন, ‘আমরা সত্যিই ভুগেছি এবং (লরেন্সো পেল্লেগ্রিনির) লাল কার্ড আমাদের দারুণভাবে সাহায্য করেছে।’
বেলজিয়ামের ইতালিয়ান কোচ বলেন ‘আমরা জানি, আমরা আরও ভালো করতে পারি। কিন্তু দ্রুত গোল হজম করায় আমাদের পরিকল্পনা ভেস্তে গিয়েছিল। বল দখলে রাখার পরিকল্পনায় অটল ছিলাম, কিন্তু বল ছাড়া আমরা অনেক উপরে উঠে গিয়েছিলাম। মিডফিল্ডে বরাবরই ইতালিয়ানদের রাজত্ব ছিল। তাই আমাদের চেপে ধরার কৌশল কাজ করেনি।’ ইতালির রক্ষণ ভাঙা বরাবরই কঠিন কাজ। তেদেস্কো জানালেন, সমতা ফেরাতে তাদের নতুন করে পরিকল্পনা করতে হয়েছিল। বলেন, ‘১০ জন ইতালিয়ানের বিপক্ষে গোল করা প্রায় সময়ই কঠিন। তারা জানে কীভাবে রক্ষণ সামলাতে হয়। লাল কার্ডের পর যখন তারা রক্ষণে ঢুকে গেল, তখন কাজটা আরও বেশি কঠিন হয়ে গিয়েছিল। কিন্তু আমরা কৌশল পরিবর্তন করি এবং সেটা কাজেও লাগে।’ ঘরের মাঠে আগামী সোমবার ফ্রান্সের মুখোমুখি হবে বেলজিয়াম।","","",""
"1728756162-446","https://mzamin.com/category.php?cat=4","ইতালিতে হার এড়িয়ে যা বললেন বেলজিয়ামের কোচ","https://mzamin.com/news.php?news=131258","","","uploads/news/main/131258_itali.webp","",""
"1728756162-447","https://mzamin.com/category.php?cat=4","ইতালিতে হার এড়িয়ে যা বললেন বেলজিয়ামের কোচ","https://mzamin.com/news.php?news=131258","","","","খেলা",""
"1728756164-448","https://mzamin.com/category.php?cat=4","শিশুদের মাঝেই বেঁচে থাকবেন ‘ওস্তাদ ফজলু’","https://mzamin.com/news.php?news=131260","শিশুদের মাঝেই বেঁচে থাকবেন ‘ওস্তাদ ফজলু’","","","",""
"1728756164-449","https://mzamin.com/category.php?cat=4","শিশুদের মাঝেই বেঁচে থাকবেন ‘ওস্তাদ ফজলু’","https://mzamin.com/news.php?news=131260","","পুরান ঢাকায় নিজের বাড়ির ছাদকে বানিয়েছিলেন শিশুদের হকি শেখানোর মাঠ। ঢাকার নাজিমুদ্দিন রোডের পুরনো কেন্দ্রীয় কারাগারের একটি সামনে নিজের বাড়ির ছাদে ছোট ছোট ছেলে মেয়েদের ধরে হাতে কলমে শেখাতেন হকি খেলা। ‘ওস্তাদ ফজলুর মুখের বুলি, এসো সবাই হকি খেলি’- এই স্লোগানই ছিল তার একাডেমির মূলমন্ত্র। যা আজও আরমানিটোলা হাইস্কুলের দেয়ালে গ্রাফিথি হিসাবে রয়ে গেছে। কিন্তু নেই সেই ওস্তাদ ফজলু। গত ৪ঠা সেপ্টেম্বর চলে গেছেন এই পৃথিবী ছেড়ে। তবে ওস্তাদ চলে গেলেও তার স্বপ্নের একাডেমি ধরে রাখার প্রত্যয় নিয়েছেন তারই শিষ্য সেলিম লাকিসহ অন্যরা। গতকাল আরমানিটোলা হাইস্কুলে অর্ধশত খুদে শিক্ষার্থীদের নিয়ে নতুন করে পথচলা শুরু হয় ওস্তাদ ফজলু হকি একাডেমির। ‘তৃণমূল পর্যায়ে হকি প্রশিক্ষণ পাঠশালা’ নামে এই আয়োজন করেন স্থানীয় সাবেক হকি খেলোয়াড়রা। জাতীয় পুরস্কার পাওয়া হকি খেলোয়াড় আজিজুল্লাহ হায়দার জামাল প্রধান কোচ হিসাবে রয়েছেন। জাতীয় হকি দলের সাবেক অধিনায়ক মাকসুদুল আলম হাবুল, শওকত আলী, ইসমাইল হোসেন লিটন ও আন্তর্জাতিক এলিট আম্পায়ার সেলিম লাকিও শিশুদের হকির টেকনিক শেখাচ্ছেন। সেলিম লাকি বলেন, ‘ওস্তাদ আমাদের ছেড়ে চলে গেছেন। উনার হাতেই আমরা তৈরী হয়েছি। ওনার অনেক শিষ্য আজ জাতীয় দলে খেলছে। আমরা চাই ওস্তাদ ফজলু একাডেমি জাগ্রত থাকুক। তাহলেই তিনি আমাদের মাঝে বেঁচে থাকবেন আজীবন। আমাদের বিশ্বাস এই শিশুদের মাঝেই বেঁচে থাকবেন ওস্তাদ ফজলু।’ পাঠশালার কার্যক্রম চলবে ১৭ই অক্টোবর পর্যন্ত।","","",""
"1728756164-450","https://mzamin.com/category.php?cat=4","শিশুদের মাঝেই বেঁচে থাকবেন ‘ওস্তাদ ফজলু’","https://mzamin.com/news.php?news=131260","","","uploads/news/main/131260_sisu.webp","",""
"1728756164-451","https://mzamin.com/category.php?cat=4","শিশুদের মাঝেই বেঁচে থাকবেন ‘ওস্তাদ ফজলু’","https://mzamin.com/news.php?news=131260","","","","খেলা",""
"1728756167-452","https://mzamin.com/category.php?cat=4","দুঃসংবাদ সঙ্গী করে বাংলাদেশে আসছে দক্ষিণ আফ্রিকা","https://mzamin.com/news.php?news=131262","দুঃসংবাদ সঙ্গী করে বাংলাদেশে আসছে দক্ষিণ আফ্রিকা","","","",""
"1728756167-453","https://mzamin.com/category.php?cat=4","দুঃসংবাদ সঙ্গী করে বাংলাদেশে আসছে দক্ষিণ আফ্রিকা","https://mzamin.com/news.php?news=131262","","দক্ষিণ আফ্রিকার ১৫ সদস্যের টেস্ট দলে ঢাকায় খেলার  অভিজ্ঞতা ছিল টেম্বা বাভুমার। বাংলাদেশ সফরে দুই ম্যাচের টেস্ট সিরিজে দক্ষিণ আফ্রিকার দলের অধিনায়ক ছিলেন তিনিই।  এই সিরিজের আগে আবুধাবিতে আয়ারল্যান্ডের বিপক্ষে ওয়ানডেতে কনুইয়ে চোট পান টেম্বা বাভুমা। আবুধাবিতে পাওয়া সেই চোট ঢাকা টেস্ট থেকে ছিটকে দিলো থাকে। ফলে বাংলাদেশে টেস্ট খেলার অভিজ্ঞতা আছে, মিরপুরে সিরিজের প্রথম টেস্টে এমন কোনো খেলোয়াড় আর থাকলো না দক্ষিণ আফ্রিকা দলে। 
২১ অক্টোবর শুরু হতে যাওয়া সিরিজের জন্য আগেই ১৫ সদস্যের দল ঘোষণা করেছে ক্রিকেট সাউথ আফ্রিকা (সিএসএ)। দলটির বাভুমারই শুধু বাংলাদেশে খেলার অভিজ্ঞতা ছিল। যিনি ২০১৫ সালে চট্টগ্রামে ও মিরপুরে টেস্ট খেলে গেছেন। সিএসএ জানিয়েছে, ৩৪ বছর বয়সী বাভুমা কনুইয়ের চোট নিয়ে বাংলাদেশ সফরে আসবেন। কিন্তু প্রথম টেস্টে খেলবেন না। তার জায়গায় দলে নেওয়া হয়েছে টেস্টে অভিষেকের অপেক্ষায় থাকা ডেভাল্ড ব্রেভিসকে। প্রোটিয়া জাতীয় দলের হয়ে মাত্র দুটি টি-টোয়েন্টি খেলেছেন এই ব্যাটিং অলরাউন্ডার। তবে ১২টি প্রথম শ্রেণির ম্যাচ খেলার অভিজ্ঞতা আছে তার। দক্ষিণ আফ্রিকা ‘এ’ দলের হয়ে সমপ্রতি শ্রীলঙ্কা ‘এ’ দলের বিপক্ষে এক ম্যাচে দুই ইনিংসে ৪৯ ও ৭৪ রান করেছেন ব্রেভিস। প্রথম টেস্টে বাভুমার জায়গায় দক্ষিণ আফ্রিকাকে নেতৃত্ব দেবেন এইডেন মার্করাম। বাভুমা ঢাকায় আসার পর দক্ষিণ আফ্রিকার চিকিৎসক দলের তত্ত্বাবধানে থাকবেন। তার অবস্থার উন্নতি হলে চট্টগ্রামে দ্বিতীয় টেস্টে খেলবেন। বাংলাদেশ সফরের দক্ষিণ আফ্রিকা দল থেকে বাভুমার আগের চোটের কারণে ছিটকে পড়েছিলেন পেসার নান্দ্রে বার্গার। তাঁর বিকল্প হিসেবে নেওয়া হয়েছে ফাস্ট বোলার লুঙ্গি এনগিডিকে। ১৯ টেস্টের ক্যারিয়ারে তিনিও কখনো বাংলাদেশে খেলেননি। বাংলাদেশের বিপক্ষে মিরপুরে প্রথম টেস্টটি শুরু হবে ২১ অক্টোবর। ২৯ অক্টোবর দ্বিতীয় টেস্ট শুরু চট্টগ্রামে।
বাংলাদেশ সফরের দক্ষিণ আফ্রিকা দল
টেম্বা বাভুমা (অধিনায়ক), ডেভিড বেডিংহাম, ম্যাথু ব্রিটজকে, ডেভাল্ড ব্রেভিস, টনি ডি জর্জি, কেশব মহারাজ, এইডেন মার্করাম, উইয়ান মুল্ডার, সেনুরান মুথুসামি, লুঙ্গি এনগিডি, ডেন প্যাটারসন, ডেন পিয়েডট, কাগিসো রাবাদা, ট্রিস্টান স্টাবস, রায়ান রিকেলটন, কাইল ভেরেইন।","","",""
"1728756167-454","https://mzamin.com/category.php?cat=4","দুঃসংবাদ সঙ্গী করে বাংলাদেশে আসছে দক্ষিণ আফ্রিকা","https://mzamin.com/news.php?news=131262","","","uploads/news/main/131262_du.webp","",""
"1728756167-455","https://mzamin.com/category.php?cat=4","দুঃসংবাদ সঙ্গী করে বাংলাদেশে আসছে দক্ষিণ আফ্রিকা","https://mzamin.com/news.php?news=131262","","","","খেলা",""
"1728756170-456","https://mzamin.com/category.php?cat=4","ফর্টিসের স্ট্রাইকার ওমরকে নিলো কিংস","https://mzamin.com/news.php?news=131264","ফর্টিসের স্ট্রাইকার ওমরকে নিলো কিংস","","","",""
"1728756170-457","https://mzamin.com/category.php?cat=4","ফর্টিসের স্ট্রাইকার ওমরকে নিলো কিংস","https://mzamin.com/news.php?news=131264","","এএফসি চ্যালেঞ্জ লীগের জন্য মোহামেডানের সুলেমান দিয়াবাতাকে চেয়েছিল বসুন্ধরা কিংস। কিংসের আবেদনে সাড়া দিয়ে দিয়াবাতেকে দিতে রাজিও ছিল মোহামেডানের টিম ম্যানেজমেন্ট। কিন্তু সমর্থকদের চাপে শেষ পর্যন্ত সেই সিদ্ধান্ত প্রত্যাহার করে নেয় ক্লাবটি। সুলেমান দিয়াবাতেকে না পেয়ে ফর্টিস এফসির স্ট্রাইকার ওমর সারকে ধারে নিয়েছে বসুন্ধরা কিংস। ওমর গত মৌসুমে ফর্টিসের হয়ে ৪ গোল করেছেন, সঙ্গে একটি অ্যাসিস্ট। এর আগে ফর্টিসের ডিফেন্ডার জাসুর জুমায়েভ ও মিডফিল্ডার চার্লস দিদিয়েরও দলে নেয় কিংস । রবসন রোবিনহোর সঙ্গে আর চুক্তি বাড়াচ্ছে না কিংস। ফরোয়ার্ড লাইনে নতুন যুক্ত হয়েছেন ফ্রেঞ্চ স্ট্রাইকার জাহেদ ক্যাজা। ওমর সার সঙ্গী হচ্ছেন তার। এদিকে ২৬ অক্টোবর থেকে শুরু হতে যাওয়া চ্যালেঞ্জ লীগে কিংসের অন্যতম প্রতিপক্ষ ইস্ট বেঙ্গলের দায়িত্ব নিয়েছেন অস্কার ব্রুজন। খুব দ্রুতই তাই সাবেক কোচের মুখোমুখি হচ্ছে কিংস। ব্রুজন প্রতিপক্ষকে ভালোভাবে জানেন এমনটা অবশ্য পুরোপুরি মানছেন না কিংসের টেকনিক্যাল ডাইরেক্টর বিএ জুবায়ের নিপু। তিনি বলেন, ‘ব্রুজন আমাদের খেলোয়াড়দের ভালো করে চেনে মানছি; কিন্তু এই দলটিকে ভালোভাবে জানেন বলা যাবে না। কারণ তিনি যেভাবে খেলিয়েছেন, নতুন কোচ তো পুরোপুরি ভিন্নভাবে আবার দলটিকে তৈরি করেছেন। সেটা চ্যালেঞ্জ থাকবেই তার জন্য। ভুটানের রাজধানী থিম্পুর চ্যাংলিমিথাং স্টেডিয়ামে আগামী ২৬শে অক্টোবর লেবাননের নেজমাহ ক্লাবের বিপক্ষে প্রথম ম্যাচ খেলতে নামবে কিংস। ২৯শে অক্টোবর ভারতের ইস্ট বেঙ্গল এবং ১লা নভেম্বর ভুটানের পারো এফসির বিপক্ষে কিংসের পরের দুই ম্যাচ।","","",""
"1728756170-458","https://mzamin.com/category.php?cat=4","ফর্টিসের স্ট্রাইকার ওমরকে নিলো কিংস","https://mzamin.com/news.php?news=131264","","","uploads/news/main/131264_forty.webp","",""
"1728756170-459","https://mzamin.com/category.php?cat=4","ফর্টিসের স্ট্রাইকার ওমরকে নিলো কিংস","https://mzamin.com/news.php?news=131264","","","","খেলা",""
"1728756172-460","https://mzamin.com/category.php?cat=4","হোয়াইটওয়াশ বাঁচাবে নাকি শিখবে!","https://mzamin.com/news.php?news=131267","হোয়াইটওয়াশ বাঁচাবে নাকি শিখবে!","","","",""
"1728756172-461","https://mzamin.com/category.php?cat=4","হোয়াইটওয়াশ বাঁচাবে নাকি শিখবে!","https://mzamin.com/news.php?news=131267","","গোয়ালিয়র, দিল্লির সফরের পর বাংলাদেশ দল পৌঁছেছে হায়দরাবাদে। এক ম্যাচ হাতে রেখেই টি- টোয়েন্টি সিরিজ জিতেছে ভারত। টানা দুই টি-টোয়েন্টি ম্যাচ ভারতের বিপক্ষে হার ব্যাটিং ও বোলিং ব্যর্থতায়। সিরিজের শেষ ম্যাচ হায়দরাবাদে। জিতলে বাঁচবে হোয়াইটওয়াশের লজ্জা থেকে। অন্যদিকে এ বছর টি-টোয়েন্টি বিশ্বকাপ জেতার পর টিম ইন্ডিয়া একটিও সিরিজ হারেনি। বিশ্বজয়ের পর পরই শুভমন গিলের নেতৃত্বাধীন টিম ইন্ডিয়া জিম্বাবুয়ে সফরে গিয়েছিল। এ বার দেশের মাটিতে বাংলাদেশকে ৩-০ হারানোর পালা। আর টাইগারদের সামনে লজ্জা এড়ানোর কঠিন চ্যালেঞ্জ। চেন্নাই থেকে শুরু করে দিল্লি; লাল সবুজের দল ভারত সফরে কোথাও হাসিমুখে মাঠ ছাড়তে পারেনি। নাজমুল হোসেন শান্তদের পারফরম্যান্স বলছে হায়দরাবাদে আরও একটি বাজে দিন অপেক্ষা করছে। তবে বরাবরের মতোই  ম্যানেজমেন্ট এই হারকেও ইতিবাচকভাবে নিয়ে শেখার বিষয়টি ভাবছেন। বাজেভাবে এখন পর্যন্ত সফরের সব ম্যাচ হারলেও ফিল্ডিং কোচ নিক পোথাস অহমিকা নিয়ে বলছেন উন্নতি করেছে দল! কীভাবে- সেটিও তিনি বলেছেন, ‘আমরা খুব দ্রুত সবকিছু ভুলে যাচ্ছি। ক’দিন আগেই পাকিস্তানে গিয়ে ইতিহাস গড়ে এসেছি। টি-টোয়েন্টি বিশ্বকাপেও প্রথমবার সুপার এইটে গেছে দল। নিউজিল্যান্ডে গিয়েও ভালো ফল পেয়েছি। দল উন্নতি করছে। ভারত এমন একটা জায়গা যে কেউ এখানে এসে ধুঁকবে। আমাদের যেদিকে নজর দিতে হবে তা হচ্ছে শিখতে পারছি কিনা, সামনের দিকে তাকাতে হবে, চ্যাম্পিয়ন্স ট্রফি আসছে সামনে, টি-টোয়েন্টি 
আছে।’ হায়দরাবাদের রাজীব গান্ধী স্টেডিয়ামে হবে সিরিজের শেষ ম্যাচ। তার আগে সিরিজ জুড়ে বাংলাদেশের ব্যাটিং ব্যর্থতার বিষয়টি বার বার এসেছে আজ পোথাসের সংবাদ সম্মেলনে। কিন্তু নানা ভাবে অজুহাতকে সামনে এনেছে দলের ক্রিকেটার ও টিম ম্যানেজমেন্ট। গতকালও ম্যাচের আগে পোথাস দিলেন একরকম অজুহাত। কিন্তু প্রশ্ন হচ্ছে সিরিজের শেষ ম্যাচে নাজমুল হোসেন শান্তর দল হোয়াইটওয়াশ বাঁচাবে নাকি হারে সেখান থেকে শেখার চেষ্টা করবে! আজ মাহমুদউল্লাহ রিয়াদ যদি একাদশে থাকে সেটি হবে তার আন্তর্জাতিক টি-টোয়েন্টির শেষ ম্যাচ। আর শেষ ম্যাচের একাদশে পরিবর্তন হয়তো আসবে। সেখানে ওপেনার তানজিদ হাসান তামিম আসতে পারেন পারভেজ হোসেন ইমনের জায়গাতে। 
হায়দরাবাদের উইকেট ব্যাটিং সহায়ক। এখানে হওয়া দু’টি ম্যাচের প্রথমটি হয়েছিল ২০১৯ সালে। সেবার অজিদের দেয়া ১৮৭ রানের টার্গেট ৬ উইকেট হাতে রেখে জিতেছিল ভারত। দ্বিতীয় ম্যাচে ওয়েস্ট ইন্ডিজ ২০৭ রান করেও জিততে পারেনি, এটাতেও ৬ উইকেটের জয় পায় স্বাগতিকরা। তবে ব্যাটিং সহায়ক পিচ হলেও এখানে দাপট থাকে স্পিনারদের। তাই বাংলাদেশ একাদশে পরিবর্তন আসতে পারে। অভিষেক হওয়ার সম্ভাবনা আছে বাঁহাতি স্পিনার রাকিবুল হাসানের।","","",""
"1728756172-462","https://mzamin.com/category.php?cat=4","হোয়াইটওয়াশ বাঁচাবে নাকি শিখবে!","https://mzamin.com/news.php?news=131267","","","uploads/news/main/131267_ho.webp","",""
"1728756172-463","https://mzamin.com/category.php?cat=4","হোয়াইটওয়াশ বাঁচাবে নাকি শিখবে!","https://mzamin.com/news.php?news=131267","","","","খেলা",""
"1728756175-464","https://mzamin.com/category.php?cat=4","বাংলাদেশের জন্য ভারত ‘মাইন্ড ব্লক’","https://mzamin.com/news.php?news=131269","বাংলাদেশের জন্য ভারত ‘মাইন্ড ব্লক’","","","",""
"1728756175-465","https://mzamin.com/category.php?cat=4","বাংলাদেশের জন্য ভারত ‘মাইন্ড ব্লক’","https://mzamin.com/news.php?news=131269","","হঠাৎ করেই দিল্লির বিবিসি’র প্রধান কার্যালয়ে আমন্ত্রণ। ভারতের রাজধানীর প্রাণকেন্দ্রেই এই আন্তর্জাতিক সংবাদ সংস্থাটির অফিস। প্রবেশ মুখে বেশ ভালোই সিকিউরিটি ব্যবস্থা। তা পেরিয়ে অফিসে প্রবেশ করতেই  বোঝা গেল পূজার ছুটির আমেজ লেগেছে। সেখানে আমন্ত্রণ জানিয়েছিলেন বিবিসি’র বাংলা বিভাগের বিশেষ প্রতিনিধি শুভ জ্যোতি ঘোষ। নিজেই কফি বানিয়ে আনলেন, জমে উঠলো আড্ডা। বিষয় আর কী! ‘বাংলাদেশ’ আর বাংলাদেশের ক্রিকেট। তিনি কলকাতার মানুষ, তাই ওপার বাংলার ক্রিকেট ও রাজনীতির বেশ ভালোই খবর রাখেন। আগের রাতে দিল্লির অরুন জেটলি স্টেডিয়ামে টাইগারদের বাজে হারে তার চোখেমুখে স্পষ্ট বিরক্তি। টেস্টের পর টি-টোয়েন্টি’র প্রথম দুটি ম্যাচে নাজমুল হোসেন শান্তরা কোনো প্রতিদ্বন্দ্বিতাই গড়তে পারেনি। কী কারণ এর নেপথ্যে! দলের ক্রিকেটাররা দেশের উইকেট নিয়ে অভিযোগ করলেও শুভ জ্যোতি এটি মানতে নারাজ। আড্ডা দিতে দিতে জানালেন এমন হারের  পেছনে তার ভাবনার কথা-‘আমার মনে হয় ভারতের সঙ্গে বাংলাদেশ যখন খেলতে নামে তখন একটি মেন্টাল ব্লক তাদের মধ্যে কাজ করে। মনে আছে ২০১৬তে বেঙ্গালুরুতে মাহমুদুল্লাহ-মুশফিক জেতা ম্যাচটি কীভাবে দলকে হারিয়ে দিলো! আসলে দু’টি জিনিস হয় একটি কোনো প্রতিদ্বন্দ্বিতা গড়তে পারে না আরেকটি হলো জেতার মতো অবস্থাতে এসে হেরে যায়।’ 
ভারতে আসার আগে পাকিস্তানকে দুই ম্যাচের টেস্ট সিরিজে হোয়াইটওয়াশ করে বাংলাদেশ দল তাদেরই মাটিতে। যে কারণে সবার বিশ্বাস ছিল ভারতে হয়তো জিততে না পারলেও কঠিন প্রতিদ্বন্দ্বিতা গড়ে তুলতে পারবে টাইগাররা। কিন্তু চেন্নাইয়ে প্রথম টেস্ট সাড়ে তিনদিনে হার! আর কানপুরে বৃষ্টিতে ৩ দিন ভেসে যায়। কিন্তু শেষ দুই দিনেই ভারত ব্যাটিং-বোলিংয়ে রেকর্ড গড়ে জিতে যায়। গোয়ালিয়রে প্রথম টি- টোয়েন্টিতে কোনো প্রতিদ্বন্দ্বিতাই গড়তে পারেনি। দিল্লিতে এসে কিছুটা হলেও ঘুরে দাঁড়ানোর অনুপ্রেরণা খুঁজে পেয়েছিল। কিন্তু সেই ম্যাচে বড় রানের ব্যবধানে হার! এমন হারের জন্য যতটা টাইগারদের স্কিলের দায় তারচেয়ে বেশি মানসিক দুর্বলতা। কারণটাও ব্যাখ্যা করলেন বিবিসি’র বিশেষ প্রতিনিধি। শুভ জ্যোতি বলেন, ‘আশা করেছিলাম পাকিস্তানে যেভাবে খেলেছে সেটির একটি ধারাবাহিকতা রাখবে। কিন্তু অবাক হয়ে দেখলাম বাংলাদেশের ক্রিকেটাররা আগের মতোই চাপ নিতে ব্যর্থ। আমার কাছে মনে হয় ভারত দলে যে বড় বড় নামগুলো প্রভাব ফেলে বাংলাদেশের ওপর। আমি ২০০৫ থেকে বাংলাদেশের ক্রিকেটকে ফলো করি। যখন ইংল্যান্ডে বাংলাদেশ সিরিজ খেলতে গিয়েছিল। আমার মনে আছে সেটি মুশফিকের প্রথম সিরিজ, একেবারেই বাচ্চা ছেলে। সেখানে আশরাফুল বেশ ভালো খেলেছিল। যাই হোক, তখন থেকেই দেখছি ভারত সামনে এলেই তাদের মধ্যে একটা ‘মাইন্ড ব্লক’ কাজ করে। নার্ভের ওপর চাপ ফেলে। জিতেছে কয়েকবার এটাতে কোনো সন্দেহ নেই। কিন্তু অনেক  ক্লোজ ম্যাচ বাংলাদেশ শেষ মুহূর্তে হেরেছে।  টেস্ট, টি-টোয়েন্টি এই দুটি ফরম্যাটে বাংলাদেশ যে ভারতকে হারাতে পারে তারা সেই বিশ্বাসটাও খুঁজে পায় না। তারা এমন করে যে জিতে থাকা ম্যাচেও তারা হঠাৎ করে সব এলোমেলো করে ফেলে। কিন্তু  দেখেন একই সময় অন্য দলগুলোর বিপক্ষে বাংলাদেশের পারফরম্যান্স কিন্তু এমন নয়। তারা দারুণ খেলে।’","","",""
